invoice_id,supplier_gstin,buyer_gstin,taxable_value,gst_amount,period,mismatch_type,mismatch_flag
INV3933,94fXPs75742iZ8,28DjFM84447SZ1,91569,16482.42,2024-03,NONE,False
INV3934,76JBlr88649nZ4,54ifgt21692qZ9,32948,5930.64,2024-01,NONE,False
INV3935,96XhwL38987kZ3,11spnO97866GZ3,19578,3524.04,2024-02,NONE,False
INV3936,34YkzE49624EZ3,83nHoC02141UZ4,3657,658.26,2024-03,NONE,False
INV3937,84BVnO41912HZ4,32awNb12732oZ7,55642,10015.56,2024-02,NONE,False
INV3938,50DyZQ57344sZ9,33fxUX66655eZ1,39783,7160.94,2024-01,NONE,False
INV3939,96XhwL38987kZ3,06Gnqc74236gZ2,97462,17543.16,2024-01,NONE,False
INV3940,51KRTB83252zZ4,70XXCS61879rZ8,59636,10734.48,2024-01,NO_GSTR1,True
INV3941,96ygnP10295iZ2,69CTXL12388cZ7,76398,13751.64,2024-02,NONE,False
INV3942,24rNdI66173eZ6,01gszS11368MZ9,44035,7926.3,2024-02,NONE,False
INV3943,00JBuT08718YZ8,14DbyV16216SZ5,7942,1429.56,2024-03,NONE,False
INV3944,38DgqK48706sZ2,66anUG91932KZ0,77027,13864.86,2024-01,NONE,False
INV3945,69kOip57522hZ4,66anUG91932KZ0,51425,9256.5,2024-01,NO_GSTR1,True
INV3946,64BvTS31340FZ6,39aVnz11613mZ3,30020,5403.6,2024-02,NONE,False
INV3947,59qkQi27526iZ6,25mbLX75451dZ1,39477,7105.86,2024-03,NONE,False
INV3948,07yUvp41265VZ2,64QDNk34164gZ4,85298,15353.64,2024-02,NONE,False
INV3949,76CcTK55985cZ7,64ZndU96704IZ9,73895,13301.1,2024-03,NONE,False
INV3950,16juLm32353bZ4,61cXrT58079tZ6,79914,14384.52,2024-03,NONE,False
INV3951,62BUoT62650VZ1,61icKp49202KZ0,19467,3504.06,2024-01,NONE,False
INV3952,13umoZ80244LZ4,74vehE67338iZ0,74748,13454.64,2024-03,NONE,False
INV3953,69ZMcE69251IZ1,02QxjW34321rZ0,38478,6926.04,2024-03,NONE,False
INV3954,16vdrd77675WZ4,02jEaV97910zZ5,94499,17009.82,2024-02,NO_GSTR1,True
INV3955,35zRtV01214DZ9,74vehE67338iZ0,26614,4790.52,2024-03,NONE,False
INV3956,87upSF17409rZ9,12RRns22388IZ9,64311,11575.98,2024-03,NONE,False
INV3957,75KVnk39538oZ9,03pxdz55158XZ6,5323,958.14,2024-03,NONE,False
INV3958,78feSF84812AZ3,27ZHHv14320zZ5,83944,15109.92,2024-03,NONE,False
INV3959,70eCUW60297tZ3,39LrWF14289BZ5,54249,9764.82,2024-01,NO_GSTR1,True
INV3960,03pxdz55158XZ6,95SLuz08325JZ5,78081,14054.58,2024-01,NONE,False
INV3961,83EeaU57497YZ0,08gJgo85913mZ8,14912,2684.16,2024-01,NONE,False
INV3962,35PBuU97094lZ9,87OMKX68644WZ4,7189,1294.02,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV3963,04YhSo46760OZ7,72rOeA23995IZ7,15530,2795.4,2024-03,LATE_FILING,True
INV3964,19diih27459RZ9,22OEUQ82074eZ3,89976,16195.68,2024-01,NONE,False
INV3965,42AOVI09449zZ0,11iaut95099gZ6,43211,7777.98,2024-03,NONE,False
INV3966,65KyZG06284ZZ3,30PrHb19783UZ4,5317,957.06,2024-01,LATE_FILING,True
INV3967,56RiXJ29300GZ9,03TFqU34199HZ0,15342,2761.56,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV3968,62BUoT62650VZ1,96IVKR04592PZ2,14503,2610.54,2024-02,NONE,False
INV3969,55rcNC70547UZ5,00HEhn48080DZ3,13213,2378.34,2024-03,NONE,False
INV3970,21mOik94310mZ3,70yVcC65456tZ6,6517,1173.06,2024-02,LATE_FILING,True
INV3971,89QgEA81588UZ1,75cYxe45832BZ2,10531,1895.58,2024-02,NONE,False
INV3972,20Mdbd87735wZ7,77uRIY60355EZ5,29778,5360.04,2024-02,NONE,False
INV3973,76EPBq90928HZ0,89tWqJ25600DZ8,4275,769.5,2024-01,NONE,False
INV3974,97TPAj87036OZ1,64mEip60686WZ0,42162,7589.16,2024-01,NONE,False
INV3975,67bvfX98249UZ1,87OMKX68644WZ4,38860,6994.8,2024-03,NONE,False
INV3976,70eCUW60297tZ3,45gkMe13523AZ1,60549,10898.82,2024-02,NO_GSTR1,True
INV3977,08ywxr33311jZ5,27ZHHv14320zZ5,58163,10469.34,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV3978,85gOqY36777EZ2,36WQnV02558NZ7,13223,2380.14,2024-03,NONE,False
INV3979,02WoDa11250BZ0,61edLI93652zZ1,34448,6200.64,2024-01,NONE,False
INV3980,16Tpht16985yZ4,83dyhP45590xZ5,76557,13780.26,2024-01,NONE,False
INV3981,36Sdlq49136hZ2,86kMFr51350nZ9,61658,16647.66,2024-01,GST_MISMATCH,True
INV3982,30qRRJ37892XZ0,74vehE67338iZ0,86874,15637.32,2024-02,NONE,False
INV3983,03Jmhx57093WZ9,88Izgh89477CZ6,1496,269.28,2024-01,NONE,False
INV3984,74Nfff78511IZ3,88vVna91350cZ3,58859,10594.62,2024-01,NONE,False
INV3985,79ABsR72082dZ6,78YZai83552eZ1,39278,7070.04,2024-03,NONE,False
INV3986,53aFFl07326JZ8,03Jmhx57093WZ9,77763,13997.34,2024-03,NONE,False
INV3987,20fqzW14359DZ2,79CezW44498UZ8,67276,12109.68,2024-03,NONE,False
INV3988,68hRnK54755fZ0,52kRPJ73506cZ3,63763,11477.34,2024-01,NONE,False
INV3989,46stGa31957gZ7,59GWRp70646yZ8,61480,11066.4,2024-02,NONE,False
INV3990,39nTuT29824SZ5,96IVKR04592PZ2,16693,3004.74,2024-03,NONE,False
INV3991,85gOqY36777EZ2,75hiKX66370IZ7,45877,8257.86,2024-01,NONE,False
INV3992,99VPYi78704bZ5,26eqAY84470FZ9,97145,17486.1,2024-03,NONE,False
INV3993,61icKp49202KZ0,54vmvN12448dZ0,56818,10227.24,2024-02,NONE,False
INV3994,44KjEz33759RZ8,53zMhe09359FZ3,98518,17733.24,2024-01,NONE,False
INV3995,62qasP48244SZ7,39BQFH78992gZ1,35138,6324.84,2024-01,NONE,False
INV3996,56RiXJ29300GZ9,56MpCL14582YZ2,98153,17667.54,2024-03,NONE,False
INV3997,95UTVv36323bZ4,12fUJP89793nZ9,54812,9866.16,2024-02,NONE,False
INV3998,27IyIS69304SZ4,44KjEz33759RZ8,76978,13856.04,2024-01,NONE,False
INV3999,76FnlE93061BZ0,79WWDe75723AZ7,68333,12299.94,2024-03,NONE,False
INV4000,73kaXY06128qZ2,56RiXJ29300GZ9,60420,10875.6,2024-01,NONE,False
INV4001,64QDNk34164gZ4,49kbvb68497sZ0,41429,7457.22,2024-01,NONE,False
INV4002,74yVpk12367aZ1,01gszS11368MZ9,90924,16366.32,2024-03,NONE,False
INV4003,68pUEy08045xZ6,58Ygee72881JZ7,4216,758.88,2024-02,NONE,False
INV4004,05xBJq33988oZ1,55UNGn35967qZ6,98604,17748.72,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4005,75hiKX66370IZ7,64qXfa12882QZ5,73558,13240.44,2024-01,NONE,False
INV4006,53zMhe09359FZ3,58vRFM63316lZ6,98850,17793.0,2024-01,NONE,False
INV4007,30aSEJ24658vZ5,92hVBT32904NZ5,34917,6285.06,2024-03,NONE,False
INV4008,49kbvb68497sZ0,45VtlW98083aZ0,33764,6077.52,2024-02,NONE,False
INV4009,85ouKi56337BZ8,74Avec47845TZ5,80457,14482.26,2024-01,NONE,False
INV4010,96XhwL38987kZ3,18keBf38613RZ0,67437,12138.66,2024-03,NONE,False
INV4011,76CfgV38742DZ6,55RRnK24580iZ0,40739,7333.02,2024-02,NONE,False
INV4012,79COan66254PZ3,27ZHHv14320zZ5,65497,17684.19,2024-01,GST_MISMATCH,True
INV4013,08ywxr33311jZ5,14WNiq93230QZ6,40252,7245.36,2024-03,NONE,False
INV4014,71uYRh91112rZ5,56ltXs62136JZ8,96418,17355.24,2024-01,NONE,False
INV4015,79CezW44498UZ8,40Hblc63660KZ5,90849,16352.82,2024-03,NONE,False
INV4016,03pxdz55158XZ6,47jRcE96076gZ3,27113,4880.34,2024-01,NONE,False
INV4017,26GlCl73429zZ6,05Lqvl70327iZ6,37653,6777.54,2024-02,NONE,False
INV4018,23ULhs20108oZ6,76CcTK55985cZ7,23573,4243.14,2024-02,NO_GSTR1,True
INV4019,88Izgh89477CZ6,72jLYe20338tZ1,49101,8838.18,2024-03,LATE_FILING,True
INV4020,25yERF40614NZ4,39lxKa51208nZ6,69303,18711.81,2024-01,GST_MISMATCH,True
INV4021,96XBNL90682AZ3,33omwv93741gZ0,5681,1022.58,2024-02,NONE,False
INV4022,89devo23487TZ9,16vdrd77675WZ4,26417,4755.06,2024-01,NO_GSTR1,True
INV4023,12IKdG33003NZ4,13HQtV23521NZ4,89005,16020.9,2024-01,NONE,False
INV4024,33fxUX66655eZ1,94ebED18554dZ8,60016,10802.88,2024-03,NONE,False
INV4025,19diih27459RZ9,49kbvb68497sZ0,8717,1569.06,2024-03,NONE,False
INV4026,42AOVI09449zZ0,94ebED18554dZ8,81820,14727.6,2024-03,NONE,False
INV4027,72JIuU67671GZ8,23HFjo64734AZ2,45969,8274.42,2024-02,NONE,False
INV4028,63HfYw28508YZ3,58vRFM63316lZ6,93821,16887.78,2024-02,NO_GSTR1,True
INV4029,27mtTq62091xZ1,22eoVG43641RZ6,41319,7437.42,2024-02,LATE_FILING,True
INV4030,56ltXs62136JZ8,86gflK19806UZ2,26567,4782.06,2024-02,NONE,False
INV4031,21mOik94310mZ3,83dyhP45590xZ5,99543,17917.74,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4032,01pNwE17281PZ5,85gOqY36777EZ2,36129,6503.22,2024-01,NONE,False
INV4033,74cKLz47648YZ5,34YkzE49624EZ3,39960,7192.8,2024-01,NONE,False
INV4034,32GOPk03661EZ8,09XXEy16472ZZ1,5473,985.14,2024-02,NONE,False
INV4035,13umoZ80244LZ4,72zgwr69323oZ5,82717,14889.06,2024-01,NONE,False
INV4036,35fgLI65667dZ8,33VHeA00830mZ9,46809,8425.62,2024-01,LATE_FILING,True
INV4037,30aSEJ24658vZ5,26eqAY84470FZ9,81174,14611.32,2024-01,NONE,False
INV4038,92zasY26230FZ2,52kRPJ73506cZ3,44400,7992.0,2024-01,NONE,False
INV4039,61cXrT58079tZ6,86gflK19806UZ2,89003,16020.54,2024-01,NONE,False
INV4040,53zMhe09359FZ3,85DAjf86178mZ3,12413,2234.34,2024-03,NONE,False
INV4041,76CcTK55985cZ7,66suBL38792UZ5,23462,4223.16,2024-01,NONE,False
INV4042,67yOsi67786ZZ2,73qatE53155NZ4,35164,6329.52,2024-01,NONE,False
INV4043,87bZcN15979fZ3,40Hblc63660KZ5,4430,797.4,2024-03,NONE,False
INV4044,63NSPX61200yZ9,63NSPX61200yZ9,16783,3020.94,2024-02,NONE,False
INV4045,38odlo86584yZ3,66anUG91932KZ0,22350,4023.0,2024-01,NONE,False
INV4046,08HDMN27074YZ4,80aNNi79553sZ6,93952,16911.36,2024-02,NONE,False
INV4047,61edLI93652zZ1,11fyjD01194EZ8,20632,3713.76,2024-03,NONE,False
INV4048,94fXPs75742iZ8,88kkau56046SZ4,26542,4777.56,2024-02,NONE,False
INV4049,86oYYX24642WZ7,66Fike76351sZ6,5376,967.68,2024-02,NONE,False
INV4050,65PvQi33588hZ3,77lTMC87020xZ2,98557,17740.26,2024-02,NONE,False
INV4051,58TrHD49795DZ8,53rXRo64677pZ4,79108,14239.44,2024-02,NONE,False
INV4052,30PrHb19783UZ4,22wJVw92984lZ2,95874,17257.32,2024-01,NONE,False
INV4053,64ZndU96704IZ9,44Rcfm91470XZ8,78981,21324.87,2024-03,GST_MISMATCH,True
INV4054,72rOeA23995IZ7,06fxbZ47378sZ3,16538,2976.84,2024-01,NONE,False
INV4055,23TypH15761EZ8,51KRTB83252zZ4,91173,16411.14,2024-03,NONE,False
INV4056,12Koxy41493dZ6,52mVzJ22802EZ5,43390,7810.2,2024-02,NONE,False
INV4057,77uRIY60355EZ5,78kzcB53043FZ6,94151,16947.18,2024-02,NONE,False
INV4058,92tZFq27187UZ3,12VrUG31130nZ2,84016,15122.88,2024-01,NONE,False
INV4059,90pRLg42834WZ0,92QJtm83489rZ4,68192,12274.56,2024-03,NONE,False
INV4060,70XXCS61879rZ8,78kzcB53043FZ6,32263,5807.34,2024-01,NONE,False
INV4061,53fqZj16376vZ4,65Vnts35617WZ9,29797,5363.46,2024-03,NONE,False
INV4062,46stGa31957gZ7,92tZFq27187UZ3,65938,11868.84,2024-02,NONE,False
INV4063,07HPom02449nZ4,14bYmi49948iZ3,7917,1425.06,2024-03,NONE,False
INV4064,21tUhs24310jZ6,13HQtV23521NZ4,98851,17793.18,2024-01,NONE,False
INV4065,37OtYC05080JZ7,67MHhT85950vZ9,23922,4305.96,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4066,68rfEM73021qZ5,92tZFq27187UZ3,2524,454.32,2024-01,NONE,False
INV4067,06fxbZ47378sZ3,08HDMN27074YZ4,91269,16428.42,2024-03,NONE,False
INV4068,97TPAj87036OZ1,45qbTW99466yZ5,16437,2958.66,2024-03,NONE,False
INV4069,48rANS83769hZ8,42NpSi95695FZ2,66817,12027.06,2024-01,NONE,False
INV4070,77uRIY60355EZ5,25iiAu72413YZ7,36134,6504.12,2024-01,NONE,False
INV4071,31wznq89399cZ1,90kJOx44756JZ1,29085,5235.3,2024-02,NONE,False
INV4072,55FEyn11262tZ6,29NfWP69375eZ9,38312,6896.16,2024-03,NO_GSTR1,True
INV4073,20qVXc41696VZ1,58laFN26531MZ5,20015,3602.7,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4074,66hDSD09733KZ4,32awNb12732oZ7,84406,15193.08,2024-03,NONE,False
INV4075,46mctm99217iZ0,39zhaP53952aZ4,54600,9828.0,2024-02,NONE,False
INV4076,20OsZB78386SZ2,67bvfX98249UZ1,2715,733.05,2024-02,GST_MISMATCH,True
INV4077,38tUOw83036SZ5,01gszS11368MZ9,86564,15581.52,2024-03,NONE,False
INV4078,42AOVI09449zZ0,98lbRU19802UZ5,57134,10284.12,2024-02,NONE,False
INV4079,54PGNn44291fZ7,76FnlE93061BZ0,12451,2241.18,2024-01,NONE,False
INV4080,51wmnB26243xZ6,76uqCi16414BZ6,70220,12639.6,2024-02,LATE_FILING,True
INV4081,58TrHD49795DZ8,50FGLS34164vZ0,81601,14688.18,2024-01,NONE,False
INV4082,75KVnk39538oZ9,36eGMd24767NZ0,17954,3231.72,2024-03,NONE,False
INV4083,65PvQi33588hZ3,50uexy06388eZ0,61091,10996.38,2024-03,NONE,False
INV4084,21rQeC42192VZ3,94JeAB73810pZ5,31379,5648.22,2024-02,NONE,False
INV4085,54vmvN12448dZ0,75CCqT63479EZ4,99688,17943.84,2024-02,NONE,False
INV4086,38odlo86584yZ3,79ebMz50521iZ3,84414,15194.52,2024-02,NONE,False
INV4087,76JBlr88649nZ4,89dEWk66672BZ6,1200,216.0,2024-01,NONE,False
INV4088,50DyZQ57344sZ9,72njHu56423UZ7,71321,12837.78,2024-03,NONE,False
INV4089,12VrUG31130nZ2,99nSdj43621zZ6,47588,8565.84,2024-02,NONE,False
INV4090,35UFZI96914kZ8,34dBsv41200NZ8,6791,1222.38,2024-02,NONE,False
INV4091,56ltXs62136JZ8,49ELEU32127HZ9,64390,11590.2,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV4092,20lXvv02892sZ3,99wfil19985sZ0,52196,9395.28,2024-03,NONE,False
INV4093,66hTNr80917GZ4,96FfpY79250HZ2,74368,13386.24,2024-02,NONE,False
INV4094,62qasP48244SZ7,13umoZ80244LZ4,79233,14261.94,2024-03,NONE,False
INV4095,83ZFIa03349CZ1,52Eflr55429oZ3,58826,10588.68,2024-01,NONE,False
INV4096,64BvTS31340FZ6,75cYxe45832BZ2,45867,8256.06,2024-03,NO_GSTR1,True
INV4097,07HPom02449nZ4,55UNGn35967qZ6,62268,11208.24,2024-01,NONE,False
INV4098,53rXRo64677pZ4,52kRPJ73506cZ3,63809,11485.62,2024-02,NONE,False
INV4099,53aFFl07326JZ8,83vnAw87875aZ7,7849,1412.82,2024-01,NONE,False
INV4100,89dlud82961YZ1,19NBsz37963NZ9,93932,16907.76,2024-03,NONE,False
INV4101,88Izgh89477CZ6,25jHxf60500tZ1,36554,6579.72,2024-01,NONE,False
INV4102,53IurJ36753cZ7,08HDMN27074YZ4,40649,7316.82,2024-02,NONE,False
INV4103,23fvvc16741DZ5,38tUOw83036SZ5,61948,11150.64,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4104,38eoBB04666kZ9,90PGuA23277kZ6,40771,7338.78,2024-02,NONE,False
INV4105,83vnAw87875aZ7,05tVic08396GZ7,47171,8490.78,2024-03,NONE,False
INV4106,49TDNt56239XZ4,09ATzr93558KZ8,85045,15308.1,2024-01,NONE,False
INV4107,73kaXY06128qZ2,92hVBT32904NZ5,61166,11009.88,2024-01,NONE,False
INV4108,66anUG91932KZ0,08gJgo85913mZ8,46365,8345.7,2024-02,NONE,False
INV4109,71uYRh91112rZ5,77lTMC87020xZ2,86121,15501.78,2024-02,NONE,False
INV4110,35hTYr06161aZ7,56ltXs62136JZ8,19090,3436.2,2024-01,NONE,False
INV4111,71hkvY27699hZ9,56sRmr96388gZ9,7531,1355.58,2024-01,NONE,False
INV4112,90kJOx44756JZ1,53fqZj16376vZ4,59816,10766.88,2024-02,NONE,False
INV4113,97edol45538yZ6,56ltXs62136JZ8,9760,1756.8,2024-02,NONE,False
INV4114,87bZcN15979fZ3,77AUWF66339MZ8,11394,2050.92,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4115,87upSF17409rZ9,29KSBs84652jZ1,4138,744.84,2024-02,NONE,False
INV4116,45gkMe13523AZ1,66anUG91932KZ0,18993,3418.74,2024-02,NONE,False
INV4117,72jLYe20338tZ1,03roPr74598rZ7,20111,3619.98,2024-03,NONE,False
INV4118,54ifgt21692qZ9,83EeaU57497YZ0,13367,2406.06,2024-02,NONE,False
INV4119,42uLvo41925AZ3,18AfHP63416JZ1,53453,9621.54,2024-03,NONE,False
INV4120,14maDm13092CZ8,29wRfq61178CZ6,53312,9596.16,2024-02,NONE,False
INV4121,29bhzS45899xZ6,55lGGP59044mZ6,74212,13358.16,2024-01,NO_GSTR1,True
INV4122,31UMZj57050jZ3,71uYRh91112rZ5,5300,954.0,2024-01,NONE,False
INV4123,81kdQz90290rZ4,89HuOU57023cZ0,65659,17727.93,2024-01,GST_MISMATCH,True
INV4124,74otQe32489VZ2,35PBuU97094lZ9,43694,7864.92,2024-02,NONE,False
INV4125,21tUhs24310jZ6,83vnAw87875aZ7,49709,8947.62,2024-02,NONE,False
INV4126,29KSBs84652jZ1,33omwv93741gZ0,64506,11611.08,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4127,89rpAd35268RZ7,94JeAB73810pZ5,88104,15858.72,2024-03,NONE,False
INV4128,98lbRU19802UZ5,71Bwog06880iZ2,52811,9505.98,2024-01,NONE,False
INV4129,62qasP48244SZ7,72jLYe20338tZ1,98550,17739.0,2024-03,NONE,False
INV4130,54PGNn44291fZ7,59GWRp70646yZ8,99881,17978.58,2024-02,NONE,False
INV4131,83ZFIa03349CZ1,08gJgo85913mZ8,81119,14601.42,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4132,71hkvY27699hZ9,55PcUO03371VZ7,58414,10514.52,2024-01,NONE,False
INV4133,41saXq80858tZ5,38tUOw83036SZ5,19421,3495.78,2024-02,NONE,False
INV4134,30aSEJ24658vZ5,58vRFM63316lZ6,35505,6390.9,2024-02,NONE,False
INV4135,80EQCA61710KZ6,38tUOw83036SZ5,52287,9411.66,2024-02,NONE,False
INV4136,66swiT46789rZ8,49hKMa94183sZ5,16125,2902.5,2024-02,NONE,False
INV4137,98ogmG23767uZ3,75ARtt11618GZ9,13740,2473.2,2024-01,NONE,False
INV4138,82cLiS48678bZ3,98KMlk57341NZ8,72380,13028.4,2024-03,NONE,False
INV4139,76CfgV38742DZ6,23ULhs20108oZ6,29634,5334.12,2024-01,NONE,False
INV4140,55lGGP59044mZ6,30qRRJ37892XZ0,20384,3669.12,2024-03,NONE,False
INV4141,16Tpht16985yZ4,28tpem00924DZ1,47322,8517.96,2024-03,NONE,False
INV4142,27mtTq62091xZ1,83PMnP63026rZ2,40698,7325.64,2024-03,NONE,False
INV4143,77lTMC87020xZ2,03TFqU34199HZ0,6181,1112.58,2024-02,NONE,False
INV4144,69kOip57522hZ4,22fhYI85958zZ1,34952,6291.36,2024-01,NONE,False
INV4145,67yOsi67786ZZ2,36WQnV02558NZ7,22434,4038.12,2024-02,LATE_FILING,True
INV4146,26kFJo36541SZ8,14DbyV16216SZ5,99530,17915.4,2024-02,NONE,False
INV4147,38iuuy18928NZ2,39zhaP53952aZ4,50307,9055.26,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4148,92tZFq27187UZ3,21rQeC42192VZ3,27080,4874.4,2024-01,LATE_FILING,True
INV4149,46oPOy25448uZ2,64mEip60686WZ0,96336,17340.48,2024-01,NONE,False
INV4150,13umoZ80244LZ4,34dBsv41200NZ8,8531,1535.58,2024-03,NONE,False
INV4151,58vRFM63316lZ6,03SLFT03474GZ6,66397,11951.46,2024-03,NONE,False
INV4152,81JbJs71787cZ6,19NBsz37963NZ9,37266,6707.88,2024-01,LATE_FILING,True
INV4153,13HQtV23521NZ4,29bhzS45899xZ6,9271,1668.78,2024-02,NONE,False
INV4154,58vRFM63316lZ6,87BvWD94002mZ8,18725,3370.5,2024-03,NONE,False
INV4155,12RRns22388IZ9,42NpSi95695FZ2,25998,4679.64,2024-02,NONE,False
INV4156,41Tlif11279eZ2,18keBf38613RZ0,9527,1714.86,2024-03,NONE,False
INV4157,41saXq80858tZ5,97TPAj87036OZ1,87839,15811.02,2024-03,NONE,False
INV4158,33VHeA00830mZ9,07QGrm89645tZ3,78443,14119.74,2024-01,NONE,False
INV4159,99QMWn62865SZ6,54vmvN12448dZ0,10802,1944.36,2024-02,NONE,False
INV4160,61edLI93652zZ1,48piUU72161aZ9,14760,2656.8,2024-02,NONE,False
INV4161,57OwoT14272WZ5,49hKMa94183sZ5,90704,16326.72,2024-02,NONE,False
INV4162,59qkQi27526iZ6,69edFn67842kZ3,1644,295.92,2024-01,NONE,False
INV4163,85gOqY36777EZ2,26Iakm97287gZ7,27122,4881.96,2024-03,NONE,False
INV4164,72zgwr69323oZ5,55RRnK24580iZ0,45713,8228.34,2024-01,NONE,False
INV4165,93vjUz79358rZ8,09GGWc07099ZZ3,7569,1362.42,2024-03,NONE,False
INV4166,22wJVw92984lZ2,26cBOG73657yZ8,14859,2674.62,2024-03,NONE,False
INV4167,76JBlr88649nZ4,87BvWD94002mZ8,36452,6561.36,2024-03,NONE,False
INV4168,09XXEy16472ZZ1,85ouKi56337BZ8,97371,17526.78,2024-03,NONE,False
INV4169,41CNxM71952jZ0,39PQJt39312QZ4,91211,16417.98,2024-01,NONE,False
INV4170,78feSF84812AZ3,03pxdz55158XZ6,98571,17742.78,2024-02,NONE,False
INV4171,05tVic08396GZ7,51KRTB83252zZ4,57362,10325.16,2024-03,NONE,False
INV4172,29KSBs84652jZ1,83PMnP63026rZ2,25832,4649.76,2024-03,NONE,False
INV4173,01UvSf42947WZ3,55RRnK24580iZ0,51449,13891.23,2024-02,GST_MISMATCH,True
INV4174,50duyX84807eZ0,71uYRh91112rZ5,15776,2839.68,2024-01,NONE,False
INV4175,15sdrk16558XZ8,00JBuT08718YZ8,27603,4968.54,2024-01,NONE,False
INV4176,78WGgJ68279vZ6,74Nfff78511IZ3,52212,9398.16,2024-02,NONE,False
INV4177,54gjcU64012rZ9,49kbvb68497sZ0,67877,12217.86,2024-03,NONE,False
INV4178,99nSdj43621zZ6,47MvYg39695RZ8,84588,15225.84,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4179,36AZpw17301IZ2,56MpCL14582YZ2,42324,7618.32,2024-01,NONE,False
INV4180,12SIre58494iZ8,44KjEz33759RZ8,21841,3931.38,2024-03,NONE,False
INV4181,28DjFM84447SZ1,30PrHb19783UZ4,98293,17692.74,2024-03,NONE,False
INV4182,79ebMz50521iZ3,36JUaK36851AZ5,51467,9264.06,2024-02,NONE,False
INV4183,83EeaU57497YZ0,31UMZj57050jZ3,11069,1992.42,2024-01,NONE,False
INV4184,74wtfX98882qZ4,91nTXF13837CZ4,62444,16859.88,2024-03,GST_MISMATCH,True
INV4185,67lVHd07181FZ4,76CfgV38742DZ6,44400,7992.0,2024-01,NONE,False
INV4186,71uYRh91112rZ5,71uYRh91112rZ5,62683,11282.94,2024-03,NONE,False
INV4187,02jEaV97910zZ5,41Tlif11279eZ2,61788,11121.84,2024-02,NONE,False
INV4188,76EPBq90928HZ0,78EGaQ48136gZ7,36043,6487.74,2024-03,NONE,False
INV4189,83BAMJ12615jZ6,75ntcX87353DZ1,83420,15015.6,2024-01,NONE,False
INV4190,36Sdlq49136hZ2,39LrWF14289BZ5,23133,4163.94,2024-03,NONE,False
INV4191,16xFUq46611cZ8,16xFUq46611cZ8,33573,6043.14,2024-03,NONE,False
INV4192,00HEhn48080DZ3,49ogZT08081BZ4,90875,16357.5,2024-02,NONE,False
INV4193,78EGaQ48136gZ7,36JUaK36851AZ5,94197,16955.46,2024-02,NONE,False
INV4194,11cyJh50623cZ6,88Dbyi30842RZ7,65618,11811.24,2024-01,NONE,False
INV4195,63Ekhd60608fZ5,42AOVI09449zZ0,9858,1774.44,2024-01,NONE,False
INV4196,39yRSB91817iZ1,46oPOy25448uZ2,66588,11985.84,2024-01,NONE,False
INV4197,53fqZj16376vZ4,23HFjo64734AZ2,24243,4363.74,2024-01,NONE,False
INV4198,83BAMJ12615jZ6,60ZLNR83051SZ8,26214,4718.52,2024-01,NONE,False
INV4199,76uqCi16414BZ6,99VPYi78704bZ5,75619,13611.42,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV4200,75CCqT63479EZ4,38RXoB21158TZ5,93890,16900.2,2024-03,NONE,False
INV4201,96XhwL38987kZ3,63EDHW55351PZ7,48172,8670.96,2024-02,NONE,False
INV4202,88vVna91350cZ3,93NGBI15327IZ0,88189,15874.02,2024-03,NONE,False
INV4203,05xBJq33988oZ1,12Koxy41493dZ6,4380,1182.6,2024-03,GST_MISMATCH,True
INV4204,47MvYg39695RZ8,81uQeA78791VZ1,90888,16359.84,2024-02,NONE,False
INV4205,64QDNk34164gZ4,93AanX68281fZ2,93021,16743.78,2024-02,NONE,False
INV4206,56ltXs62136JZ8,39LrWF14289BZ5,39648,7136.64,2024-03,NONE,False
INV4207,83srhc55431dZ7,39LrWF14289BZ5,92844,16711.92,2024-03,NONE,False
INV4208,33VHeA00830mZ9,28ZnaJ98237RZ5,14981,2696.58,2024-02,NONE,False
INV4209,66swiT46789rZ8,67lVHd07181FZ4,54040,9727.2,2024-03,NONE,False
INV4210,74otQe32489VZ2,81kdQz90290rZ4,48852,8793.36,2024-03,NONE,False
INV4211,40Hblc63660KZ5,16RVLp52995hZ6,23891,4300.38,2024-02,NONE,False
INV4212,09gPiX13357TZ4,83EOyv65832fZ6,15408,2773.44,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV4213,85gOqY36777EZ2,41CNxM71952jZ0,6935,1248.3,2024-03,NONE,False
INV4214,77lTMC87020xZ2,69CTXL12388cZ7,49097,8837.46,2024-02,NONE,False
INV4215,80aNNi79553sZ6,95UTVv36323bZ4,24328,4379.04,2024-02,NONE,False
